1.8089 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
67.6693 	EXP 	Fixation1: autoDraw = True
67.6854 	EXP 	Fixation1: autoDraw = True
67.7019 	EXP 	Fixation1: autoDraw = True
67.7186 	EXP 	Fixation1: autoDraw = True
67.7353 	EXP 	Fixation1: autoDraw = True
67.7521 	EXP 	Fixation1: autoDraw = True
67.7687 	EXP 	Fixation1: autoDraw = True
67.7853 	EXP 	Fixation1: autoDraw = True
67.8021 	EXP 	Fixation1: autoDraw = True
67.8180 	EXP 	Fixation1: autoDraw = True
67.8347 	EXP 	Fixation1: autoDraw = True
67.8515 	EXP 	Fixation1: autoDraw = True
67.8682 	EXP 	Fixation1: autoDraw = True
67.8849 	EXP 	Fixation1: autoDraw = True
67.9014 	EXP 	Fixation1: autoDraw = True
67.9182 	EXP 	Fixation1: autoDraw = True
67.9348 	EXP 	Fixation1: autoDraw = True
67.9514 	EXP 	Fixation1: autoDraw = True
67.9690 	EXP 	Fixation1: autoDraw = True
67.9855 	EXP 	Fixation1: autoDraw = True
68.0022 	EXP 	Fixation1: autoDraw = True
68.0189 	EXP 	Fixation1: autoDraw = True
68.0356 	EXP 	Fixation1: autoDraw = True
68.0523 	EXP 	Fixation1: autoDraw = True
68.0692 	EXP 	Fixation1: autoDraw = True
68.0857 	EXP 	Fixation1: autoDraw = True
68.1023 	EXP 	Fixation1: autoDraw = True
68.1191 	EXP 	Fixation1: autoDraw = True
68.1357 	EXP 	Fixation1: autoDraw = True
68.1525 	EXP 	Fixation1: autoDraw = True
68.1691 	EXP 	Fixation1: autoDraw = True
68.1869 	EXP 	Fixation1: autoDraw = True
68.2025 	EXP 	Fixation1: autoDraw = True
68.2192 	EXP 	Fixation1: autoDraw = True
68.2359 	EXP 	Fixation1: autoDraw = True
68.2524 	EXP 	Fixation1: autoDraw = True
68.2691 	EXP 	Fixation1: autoDraw = True
68.2859 	EXP 	Fixation1: autoDraw = True
68.3026 	EXP 	Fixation1: autoDraw = True
68.3192 	EXP 	Fixation1: autoDraw = True
68.3359 	EXP 	Fixation1: autoDraw = True
68.3527 	EXP 	Fixation1: autoDraw = True
68.3694 	EXP 	Fixation1: autoDraw = True
68.3860 	EXP 	Fixation1: autoDraw = True
68.4027 	EXP 	Fixation1: autoDraw = True
68.4194 	EXP 	Fixation1: autoDraw = True
68.4359 	EXP 	Fixation1: autoDraw = True
68.4526 	EXP 	Fixation1: autoDraw = True
68.4695 	EXP 	Fixation1: autoDraw = True
68.4860 	EXP 	Fixation1: autoDraw = True
68.5027 	EXP 	Fixation1: autoDraw = True
68.5186 	EXP 	Fixation1: autoDraw = True
68.5352 	EXP 	Fixation1: autoDraw = True
68.5519 	EXP 	Fixation1: autoDraw = True
68.5686 	EXP 	Fixation1: autoDraw = True
68.5854 	EXP 	Fixation1: autoDraw = True
68.6020 	EXP 	Fixation1: autoDraw = True
